字段名称,数据类型,显示顺序,栏位名称,表或者视图名称,ID
OnloadQty,decimal,20,PO未交,V_APS_OrderPlanMaterialFormByItem1,28582
Extend1,varchar,20,计划平均生产规模,V_APS_MaterialBOM,33450
Extend7,nvarchar,20,投产人数,V_APS_Report19,36673
UnitName,varchar,20,单位,APS_ManualForecastDetail,37940
ID,int,20,ID,APS_MaterialLadderLossRelated,36323
LossProportion,decimal,20,损耗百分比(数字),APS_MaterialLadderLossConfig,36302
HasQty1,decimal,20,昨日累计,V_APS_ProcessPlanForSchedinng,36261
StockQtyAll,decimal,20,库存汇总,APS_MaterialBalanceTotalHistory,38007
AllUnIssuedQty,decimal,20,需求汇总,APS_MaterialBalanceHistory,37980
Efficiency,decimal,20,效率,APS_ProcessMaterialHistory,38028
Extend2,varchar,20,扩展2,APS_OrganizeDemandOrder,38195
ModifiedByName,nvarchar,20,修改姓名,V_APS_ProcessMaterialHistory,38083
Extend5,nvarchar,20,工单备注,V_APS_MOPlanStep1V12,41559
MinScore,decimal,20,最小分,V_Dev_PositionLevelMap,40931
Account,varchar,20,账号,APS_ProcessPosition,41342
MonthlyWorkDays,int,20,每月上班天数,V_APS_AssessmentMachine,41675
Qty1,int,20,总需求数量,V_APS_AssessmentResources,41696
MonthlyWorkDays,int,20,每月上班天数,APS_AssessmentMachine,41612
Qty1,int,20,数量1,APS_AssessmentResources,41633
CustomerName,nvarchar,20,客户,APS_QualityAbnormalityCase,40577
CustomerCode,varchar,20,客户代码,APS_NewProductTrial,40542
MinScore,decimal,20,最小分,Dev_PositionLevelMap,40843
Extend2,varchar,20,仓库,V_APS_MaterialBOM,39735
Extend3,varchar,20,项目,V_APS_MaterialBOM,39736
IsActive,nvarchar,20,启用状态,APS_ToolingRegister_JDY,39796
ModifyedOn,datetime,20,修改日期,V_APS_LineAttendance,39272
SyncDatetime,datetime,20,最近同步时间,APS_InterfaceSAP,39109
OrderDetail2,nvarchar,20,未完成工单2（不含行号关联）,V_APS_SalesPlanMaterial,39083
CustomerOrder,nvarchar,20,客户参考编号,V_APS_PrepareView1,43774
OrganizeID,int,20,所属组织,V_APS_SchedulingOutByOrder,43820
Priority,int,20,工序序号,MES_RouteReport,44065
Month6Forecast,decimal,20,6月预测,V_APS_SalesOrderDetailPlanLine,44103
Capacity,decimal,20,标准UPPH,V_APS_ProcessPartMaterial,44185
Capacity,decimal,20,标准UP/H,APS_ProcessPartMaterial,44146
WarehouseName,nvarchar,20,仓库,V_APS_Report2,44019
ParentID,bigint,20,岗位名称,APS_MaterialForecastForm,44325
ParentID,bigint,20,岗位名称,APS_MaterialForecastBom,44302
Capacity,decimal,20,标准产能UPH,V_APS_ProcessPartMaterial2,44239
Capacity,decimal,20,标准UPPH,APS_ProcessPartMaterialImport,44214
SlpName,nvarchar,20,采购员,V_APS_MaterialForecastForm,44403
LayoutCount,int,20,拼版数,V_APS_Report20,44578
Proportion,decimal,20,分配比例,V_PWS_ProcessMaterial,44513
CreatedOn,datetime,20,维护时间,V_Dev_PositionExamRecord,42865
Project,nvarchar,20,管理项目,V_APS_ProcessMaterialError,42552
Submitter,nvarchar,20,提交人,V_APS_ProductionReportMt,42531
PCDeliveryDate,datetime,20,计划交期,V_APS_PrepareView4,43633
ParentCode,varchar,20,上级编码,V_APS_Report32,43015
SampleQty,decimal,20,样品需求,V_APS_SalesOrderBom,41791
StockQtyAll,decimal,20,库存汇总(万),V_APS_PrepareView16,42133
ActualQty,decimal,20,实际产值,V_APS_Report12,45760
PCCapacity,decimal,20,PC产能,V_APS_MOPlanStep1V2,46757
DataSource,nvarchar,20,数据来源,MES_OrderRouteReport,46920
DiffHours,decimal,20,超欠产工时,V_APS_PrepareView5,47465
IsSample,varchar,20,样品,V_APS_Report1,47401
ConfirmQty,decimal,20,确认数量,V_APS_OrderForPrepare3,47904
CustomerName,nvarchar,20,客户名称,V_APS_OrderForPrepare,47756
Qty3,decimal,21,半成品超订,V_APS_MaterialBalanceTotalHistory,42372
PODocNo,varchar,21,采购单,V_APS_Report3,28621
DemandQty,decimal,21,需求数,V_APS_OrderBOMNew,4811
UnIssuedQty,decimal,21,未领,V_APS_OrderPlanMaterialFormList,13302
MaterialName,nvarchar,21,物料名称,V_APS_SalesOrderDetailALL,12411
Extend4,nvarchar,21,工单状态,V_APS_OrderForToDo,25804
Extend13,nvarchar,21,起购倍数,V_APS_MaterialMaintain,21540
OweQty,decimal,21,未完成,V_APS_ProcessPlanForSchedinng,9284
CreatedOn,datetime,21,配置日期,V_APS_OrganizeWorkingTimesDetail,1511
Formatter,varchar,21,格式化,V_DictionaryField,1901
ProducedQty,decimal,21,已报工,V_APS_Order,637
PRQty,decimal,21,请购中,V_APS_OrderPlanMaterialFormByItem1,28608
DeliveryDate,datetime,21,订单交期,V_APS_Report50,31393
UnCompletionQty,decimal,21,未完成数,V_APS_Orderfinish,36117
PCDayCapacity,decimal,21,标准日产,V_APS_MOPlanStep1V2,35938
CloseDate,datetime,21,有效期至,V_APS_Report49,35551
BOMType,nvarchar,21,类型,V_APS_MaterialBOM,33595
UnReceivedQty,decimal,21,未清数量,V_APS_PO,34611
Extend3,varchar,21,扩展3,APS_OrganizeDemandOrder,38196
IsUpdate,bit,21,是否更新,APS_ProcessMaterialHistory,38029
AllOnload,decimal,21,在途汇总,APS_MaterialBalanceHistory,37981
RemainQty,decimal,21,超需求数,APS_MaterialBalanceTotalHistory,38008
MaterialProp,nvarchar,21,类别,APS_MaterialLadderLossRelated,36373
ID,int,21,ID,APS_MaterialLadderLossConfig,36303
MaterialID,int,21,料品ID,APS_ManualForecastDetail,37941
DeliveryAchieveStatus,varchar,21,是否达成,V_APS_SalesOrderDetailDelivery,37167
Extend2,nvarchar,21,投产工时,V_APS_Report19,36674
POPeriod,int,21,物料交期,V_APS_Report42,37032
WorkShopName,nvarchar,21,生产车间,V_APS_ProductionReportMt,42446
DeliveryDate,datetime,21,交货日期,V_APS_POSummary,42210
AllUnIssuedPrice,decimal,21,需求汇总金额,V_APS_OrderPrepareReport,42262
Qty,decimal,21,数量,V_APS_SalesOrderWarning,41976
AlternativeCodes,varchar,21,备选物料,V_APS_SalesOrderBom,43496
QualityCharacteristics,nvarchar,21,品质特性,V_APS_ProcessMaterialError,42553
ModifyedOn,datetime,21,更新时间,V_Dev_PositionExamRecord,42866
PlanStartDate,datetime,21,要求齐料,V_APS_MOPlanStep2V10,42744
POPeriod,int,21,采购周期,V_APS_MaterialForecastForm,44408
QPA,decimal,21,用量,APS_MaterialForecastBom,44303
QPA,decimal,21,用量,APS_MaterialForecastForm,44326
Month6Actual,decimal,21,6月下单,V_APS_SalesOrderDetailPlanLine,44104
RouteID,int,21,制程ID,MES_RouteReport,44066
Extend3,nvarchar,21,用户,V_APS_PrepareView1,43760
OrderDetail3,nvarchar,21,全部工单1（含行号关联）,V_APS_SalesPlanMaterial,39086
ThreadCount,int,21,线程数,APS_InterfaceSAP,39115
ParentFieldSource,varchar,21,取上级字段值（填上级接口字段）,APS_InterfaceSAPOutputField,39196
CreatedOn,datetime,21,提交时间,APS_ProductAgingCondition_JDY,39764
LastOrderDate,datetime,21,最后下单时间,APS_SalesOrder_JDY,39508
LastOrderDate,datetime,21,最后下单时间,V_APS_SalesOrderDetail_JDY,39454
MaxScore,decimal,21,最大分,Dev_PositionLevelMap,40844
Spec,nvarchar,21,产品规格,V_APS_NewProductTrial,40661
SalesOrderNo,varchar,21,销售订单号,APS_TempChangeRequest,40624
OrderOrBatch,varchar,21,工单/批次,V_APS_QualityAbnormalityCase,40684
OrderNo,varchar,21,生产单号,APS_NewProductTrial,40543
LineName,nvarchar,21,线别,APS_QualityAbnormalityCase,40578
Qty2,int,21,数量2,APS_AssessmentResources,41634
Remark,nvarchar,21,备注,APS_AssessmentMachine,41613
Qty2,int,21,现有数量,V_APS_AssessmentResources,41697
Remark,nvarchar,21,备注,V_APS_AssessmentMachine,41676
LevelID,int,21,工序等级,APS_ProcessPosition,41343
EvaluationLabel,varchar,21,考评,V_Dev_Position,40935
MaxScore,decimal,21,最大分,V_Dev_PositionLevelMap,40932
IsSample,varchar,21,样品,V_APS_MOPlanStep1V12,41563
TotalRequiredBuyQty,decimal,21,累计总需购买数,V_APS_OrderForPrepare,47757
DiffRate,decimal,21,超欠产比例,V_APS_PrepareView5,47466
Priority,int,21,工序序号,MES_OrderRouteReport,46921
NoTray,int,21,无托盘,V_APS_Report46,46741
Y2,decimal,21,2月,V_APS_MaterialDeliveryConfig,46889
AchieveRate,numeric,21,产值达成,V_APS_Report12,45761
SlpName,nvarchar,21,采购员,V_APS_Report17,45589
HRCode,varchar,21,当前收料单号,V_APS_Report43,45292
SalesOrderNo,varchar,21,销售单,V_APS_Report1,45346
Spec,nvarchar,21,规格型号,V_APS_Report47,46233
StockOutQty,decimal,21,交货数,V_APS_Report56,46019
SetQty,decimal,21,已发套数,V_APS_Report57,46572
OweQty,decimal,21,缺口数量,V_APS_Report39,46359
ReviewDate,datetime,22,评审日期,V_APS_Report1,45619
CompletionQty,decimal,22,已入库,V_APS_ProcessPlanHistoryForWeek2,45859
Qty,decimal,22,订单数,V_APS_Report60,32688
AcceptedInventoryQty,decimal,22,数量,V_APS_OrderInStock,29383
POLineNo,varchar,22,行,V_APS_Report3,28622
StockQtyAllocation,decimal,22,分配库存,V_APS_OrderPlanMaterialFormList,9666
StartDate,datetime,22,计划开始,V_APS_ProcessPlanForSchedinng,9185
Qty,decimal,22,数量,V_APS_OrderProcess,6553
ValidType,varchar,22,验证类型,V_DictionaryField,741
SourceOrderNo,varchar,22,销售单,V_APS_MOPlanStep1V12,24699
ResourceNO,varchar,22,分配PO单,V_APS_DeliveryDataDetail,26224
POSuplierName,nvarchar,22,供应商,V_APS_Report17,14973
PurchaseGap,decimal,22,请购缺口,V_APS_OrderPlanMaterialFormByItem1,28760
ApplyDate,datetime,22,必须日期,V_APS_Report49,35541
PCDayCapacity,decimal,22,PC日产能,V_APS_MOPlanStep1V10,36096
ProductTime,nvarchar,22,生产时段,V_APS_Report19,36675
Extend15,nvarchar,22,生产车间,V_APS_SalesOrderDetailDelivery,37134
OrganizeID,int,22,组织ID,APS_ManualForecastDetail,37942
StockQtyAll,decimal,22,库存汇总,APS_MaterialBalanceHistory,37982
StartTime,datetime,22,开始时间,APS_ProcessMaterialHistory,38030
UnitName,varchar,22,单位,APS_OrganizeDemandOrder,38197
OrganizeName,nvarchar,22,组织,V_APS_MaterialBalanceHistory,38114
IntervalTime,decimal,22,测评间隔时间(月),V_Dev_PositionLevelMap,40933
GradationLabel,varchar,22,等级划分,V_Dev_Position,40936
LevelName,nvarchar,22,工序等级名,APS_ProcessPosition,41344
MachineID,varchar,22,设备ID,APS_AssessmentMachine,41699
Qty3,int,22,数量3,APS_AssessmentResources,41635
ProcessName,nvarchar,22,工序,APS_QualityAbnormalityCase,40579
OrderLineNo,int,22,订单行号,APS_NewProductTrial,40544
IntervalTime,decimal,22,测评间隔时间(月),Dev_PositionLevelMap,40845
ThreadGroup,varchar,22,完成后执行,APS_InterfaceSAP,39116
OrderDetail4,nvarchar,22,全部工单2（不含行号关联）,V_APS_SalesPlanMaterial,39087
ProcessGroupName,nvarchar,22,工艺,V_APS_MaterialBOM,38936
Month7Forecast,decimal,22,7月预测,V_APS_SalesOrderDetailPlanLine,44105
RouteName,nvarchar,22,制程名称,MES_RouteReport,44117
Qty,decimal,22,数量,APS_MaterialForecastForm,44327
Qty,decimal,22,数量,APS_MaterialForecastBom,44304
MaterialSubstitute,nvarchar,22,替代料,V_APS_MaterialForecastForm,44398
PCDayCapacity,decimal,22,PC日产能,V_APS_MOPlanStep2V1,44806
RecordType,nvarchar,22,记录方式,V_APS_ProcessMaterialError,42554
SubmitOn,datetime,22,提交时间,V_APS_ProductionReportMt,42536
AlternativeStockQty,varchar,22,备选物料库存,V_APS_SalesOrderBom,43495
DiffrenceQty,decimal,22,产值差异,V_APS_Report12,45762
DayUpperCapacity,decimal,22,日产上限,V_APS_MOPlanStep1V2,46583
RouteID,int,22,制程ID,MES_OrderRouteReport,46922
FormRate8,varchar,22,齐套率,V_APS_Report57,47472
RemainingBuyQty,decimal,22,剩余需购买数,V_APS_OrderForPrepare,47759
Amount4,decimal,23,半成品超订金额,V_APS_MaterialBalanceTotalHistory,42367
PlannedQty,decimal,23,已计划,V_APS_OrderInStock,40241
SupplierCode,varchar,23,代码,V_APS_Report3,28619
Spec,nvarchar,23,规格,V_APS_SalesOrderDetailALL,12413
OweQty,decimal,23,欠数,V_APS_OrderPlanMaterialFormList,9663
DemandQty,decimal,23,需求量,V_APS_OrderProcess,9537
EndDate,datetime,23,计划完成,V_APS_ProcessPlanForSchedinng,9188
IssuedQty,decimal,23,已领数,V_APS_OrderBOMNew,4813
FooterType,varchar,23,尾行统计,V_DictionaryField,1350
ModifyedOn,datetime,23,运算时间,V_APS_Report17,14960
CompletionQty,decimal,23,已入库,V_APS_Order,18045
OnloadQty,decimal,23,采购订单在途,V_APS_OrderPrepareReport,16105
LineNum,varchar,23,PO行号,V_APS_DeliveryDataDetail,26225
SalesOrderNo,varchar,23,销售订单,V_APS_OrderForToDo,25904
Capacity,numeric,23,标准产能,V_APS_MOPlanStep1V10,36105
MaterialID,int,23,物料ID,APS_OrganizeDemandOrder,38198
EndTime,datetime,23,结束日期,APS_ProcessMaterialHistory,38031
RemainQty,decimal,23,超需求数,APS_MaterialBalanceHistory,37983
AbnormalReason,nvarchar,23,异常类型,V_APS_Report19,36677
LevelPath,varchar,23,层级,V_APS_Report60,39997
ExpectArrivalDate,datetime,23,期望物料到达时间,APS_SalesOrder_JDY,39504
ExpectArrivalDate,datetime,23,期望物料到达时间,V_APS_SalesOrderDetail_JDY,39450
ModifyedOn,datetime,23,更新时间,APS_ProductAgingCondition_JDY,39765
Price,decimal,23,单价,V_APS_PO,39587
MOQ,decimal,23,最小订购数量,V_APS_MaterialMaintain,39620
Remark2,nvarchar,23,参数配置,APS_InterfaceSAP,39107
IsString,bit,23,返回字符,APS_InterfaceSAPOutput,39220
MappingFields,bit,23,与正式表JOIN字段,APS_InterfaceSAPOutputField,39261
IntervalUnit,nvarchar,23,测评间隔时间单位,Dev_PositionLevelMap,40846
ProductCode,varchar,23,产品料号,V_APS_QualityAbnormalityCase,40685
RequestSource,nvarchar,23,临时需求来源,APS_TempChangeRequest,40614
ProductCode,varchar,23,产品编号,APS_NewProductTrial,40545
ProducedQty,decimal,23,制作数量,V_APS_NewProductTrial,40648
OrderOrBatch,varchar,23,工单/批次,APS_QualityAbnormalityCase,40580
ResourcesID,varchar,23,资源ID,APS_AssessmentResources,41700
Remark1,nvarchar,23,差异对策,V_APS_AssessmentResources,41688
PositionLevelNames,nvarchar,23,等级,V_Dev_Position,41416
MOQ,decimal,23,MOQ,V_APS_OrderPlanMaterialFormByItem1,41494
ModifyedOn,datetime,23,更新时间,V_APS_ProductionReportMt,42410
UsedInProductCodes,nvarchar,23,产品编码,V_APS_POSummary,42258
StockOutQty,decimal,23,交货数,V_APS_SalesOrderWarning,41983
ProcessRequire,nvarchar,23,加工要求,V_APS_ProcessMaterialError,42555
Capacity,numeric,23,标准产能,V_APS_MOPlanStep1V9,44765
MaterialSubstitute,nvarchar,23,替代料,APS_MaterialForecastBom,44305
DemandQty,decimal,23,需求,APS_MaterialForecastForm,44328
RouteNameAlIS,nvarchar,23,制程名称,MES_RouteReport,44119
Month7Actual,decimal,23,7月下单,V_APS_SalesOrderDetailPlanLine,44106
Extend2,nvarchar,23,损耗项目,V_APS_PrepareView5,47470
Extend1,nvarchar,23,工时(分钟),V_APS_PrepareView5,47452
OrderNos,varchar,23,订单,V_APS_Report43,47023
RouteName,nvarchar,23,工单工艺制程名称,MES_OrderRouteReport,46923
Y3,decimal,23,3月,V_APS_MaterialDeliveryConfig,46890
DeliveryedRate,numeric,23,发料率,V_APS_Report57,46573
RemarkSalesOrderInfo,nvarchar,23,群组,V_APS_MOPlanStep1V12,46554
MCRemark,nvarchar,23,MC备注,V_APS_Report1,46361
OpenCreQty,decimal,23,未清数,V_APS_Report56,46020
Qty,decimal,23,数量,V_APS_Report47,46234
Remark1,nvarchar,23,备注,V_APS_Report12,45753
Capacity,numeric,23,标准产能,V_APS_MOPlanStep2V1,44820
StartDate,datetime,24,计划开始,V_APS_MOPlanStep2V1,44822
StartDate,datetime,24,计划开始,V_APS_MOPlanStep1V9,44767
StartDate,datetime,24,计划开始,V_APS_MOPlanStep1V10,36107
SupplierName,nvarchar,24,供方名称,V_APS_Report3,28618
OrderStatus,nvarchar,24,单据状态,V_APS_OrderForToDo,35050
Extend9,nvarchar,24,异常备注,V_APS_Report19,36676
ApproveName,nvarchar,24,审核人,APS_ManualForecastDetail,37944
RemainReason,nvarchar,24,呆滞原因,APS_MaterialBalanceHistory,37984
Price,decimal,24,单价,APS_ProcessMaterialHistory,38032
OrganizeID,int,24,组织ID,APS_OrganizeDemandOrder,38199
ModifyedOn,datetime,24,修改日期,V_APS_ProcessMaterialHistory,38085
OweDate,datetime,24,上欠料日期,V_APS_Report17,18381
Tel,varchar,24,电话,V_Dev_Account,5781
ProducedQty,decimal,24,已生产,V_APS_OrderProcess,6536
sortable,varchar,24,sortable,V_DictionaryField,8690
StockQty,decimal,24,库存,V_APS_OrderPlanMaterialFormList,9665
LevelPath,varchar,24,层级,APS_MaterialForecastBom,44399
StockQty,decimal,24,库存数,APS_MaterialForecastForm,44329
Month8Forecast,decimal,24,8月预测,V_APS_SalesOrderDetailPlanLine,44107
Status,int,24,启用,V_Dev_Position,40878
ResourcesName,nvarchar,24,资源名称,APS_AssessmentResources,41703
IsSample,nvarchar,24,样品,V_APS_MOPlanStep1V2,41762
ProductCode,varchar,24,产品料号,APS_QualityAbnormalityCase,40581
DataType,nvarchar,24,参数类型,APS_InterfaceSAPInput,39144
Status,int,24,状态,APS_InterfaceSAP,39099
SupplCode,varchar,24,补充代码,V_APS_Report49,39572
CmpltQty,decimal,24,已完成,V_APS_OrderInStock,40242
CreatedByName,nvarchar,24,创建姓名,V_APS_Report12,45749
DayUpperCapacity,decimal,24,日产上限,V_APS_PrepareView25,46767
RouteNameAlIS,nvarchar,24,制程名称,MES_OrderRouteReport,46924
hours,decimal,24,工时(小时),V_APS_PrepareView5,47453
PCB,varchar,24,PCB板,V_APS_MOPlanStep1V12,47473
HasQty,decimal,25,已报工,V_APS_ProcessPlanHistoryForWeek,45677
HasQty,decimal,25,已报工,V_APS_ProcessPlanHistoryForWeek2,45845
OrderNo,varchar,25,工单号,V_APS_ProcessPlanHistoryForMonth,45773
EndDate,datetime,25,计划完成,V_APS_MOPlanStep2V1,44823
IsSample,varchar,25,样品,V_APS_Report3,46374
Spec,nvarchar,25,规格型号,V_APS_SalesOutStock,41551
EndDate,datetime,25,计划完成,V_APS_MOPlanStep1V9,44768
Qty4,decimal,25,成品超订,V_APS_MaterialBalanceTotalHistory,42373
Qty,decimal,25,数量,V_APS_SalesOrderDetailALL,12391
EndDate,datetime,25,计划完成,V_APS_MOPlanStep1V10,36108
Qty,decimal,25,数量,V_APS_Report54,31908
IsSelect,bit,25,返回数据,V_DictionaryField,33457
POSuplierName,nvarchar,25,供应商名称,V_APS_OrderPlanMaterialFormByItem1,28578
CreatedOn,datetime,25,创建日期,V_APS_Report12,27983
UnCompletionQty,decimal,25,未入库,V_APS_Order,35874
ProductOrganizeName,nvarchar,25,委外组织,V_APS_OrderForToDo,34402
MaterialName,nvarchar,25,产品描述,V_APS_Report55,33903
InStockOrganizeID,int,25,入库组织,APS_OrganizeDemandOrder,38200
ProcessNum,int,25,,APS_ProcessMaterialHistory,38033
Analysis,nvarchar,25,解析,APS_MaterialBalanceHistory,37985
ApproveDate,datetime,25,审批日期,APS_ManualForecastDetail,37945
NoScheduling,bit,25,暂停不排,V_APS_ProcessPlanForSchedinng,36263
OrderDate,datetime,25,工单日期,V_APS_Report19,36660
FormQty,decimal,25,配套,V_APS_OrderPlanMaterialFormList,9662
OweQty,decimal,25,欠数,V_APS_OrderProcess,9475
UnIssuedQty,decimal,25,未领数,V_APS_OrderBOMNew,4814
Remark1,nvarchar,25,备注,V_APS_MaterialBOM,3232
OnloadQty4,decimal,25,生产订单在制,V_APS_OrderPrepareReport,16266
Code,varchar,25,物料编码,V_APS_Report32,16894
MaterialName,nvarchar,25,物料名称,V_APS_OrderPlanChange,21383
Unit,varchar,25,计量单位,V_APS_MaterialMaintain,21524
UsedInProductNames,nvarchar,25,产品名称,V_APS_POSummary,42259
OpenCreQty,decimal,25,未清数,V_APS_SalesOrderWarning,42034
UnReceivedPrice,decimal,25,未清金额,V_APS_PO,41868
RecordType,nvarchar,25,类型,APS_ProcessPartMaterialImport,44232
Unit,varchar,25,计量单位,V_APS_ProcessMaterialPartError,44435
OweQty,decimal,25,7日需求,APS_MaterialForecastForm,44330
RecordType,nvarchar,25,类型,V_APS_ProcessPartMaterial2,44257
RecordType,nvarchar,25,类型,APS_ProcessPartMaterial,44205
Seconds,decimal,25,标准工时,V_APS_ProcessPartMaterial,44195
Month8Actual,decimal,25,8月下单,V_APS_SalesOrderDetailPlanLine,44108
StockQty,decimal,25,库存数,V_APS_Report2,44017
PassQty,decimal,25,合格数量,V_APS_NewProductTrial,40649
ExecutionNotes,nvarchar,25,执行事项说明,APS_TempChangeRequest,40615
ProblemDesc,nvarchar,25,问题描述,V_APS_QualityAbnormalityCase,40686
Unit,varchar,25,单位,V_APS_OrderInStock,40260
SupplierDeliveryDate,datetime,25,S1供应商交期,V_APS_SalesOrderDetail_JDY,39451
SupplierDeliveryDate,datetime,25,S1供应商交期,APS_SalesOrder_JDY,39505
ModifyedOn,datetime,25,修改日期,APS_InterfaceSAP,39105
JoinTableName,varchar,25,其他表链接,APS_InterfaceSAPOutput,39308
DeleteCondition,varchar,25,删除条件,APS_InterfaceSAPOutput,46559
DeliveryedNum,int,25,已发齐,V_APS_Report57,46574
OpenCreQty,decimal,25,未清数,V_APS_Report47,46235
